id;reference;demande_id;source_year;date_intervention;type_intervention;zone;technicien;finalite;notes;statut;created_at;updated_at
277;2025-RA-INT0277;216;2025;2025-04-18;Portances dynaplaque;CDR / 0/31,5;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0778;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
119;2025-RA-INT0119;86;2025;2025-04-22;Portances dynaplaque;CDF / GR 0/80;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0474;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
171;2025-RA-INT0171;88;2025;2025-04-23;Portances dynaplaque;PF tram Verlaine / Matériaux du site;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0537;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
337;2025-RA-INT0337;39;2025;2025-04-24;Campagne prélèvements terrain;RN6;F. Montet;Base;Groupe auto prélèvements: 2025-RA-PRL0176;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
404;2025-RA-INT0404;50;2025;2025-04-24;Campagne prélèvements terrain;240425 GNT2 0-31,5 DC3;;Contrôle densité enrobés;Groupe auto prélèvements: 2025-RA-PRL0293, 2025-RA-PRL0294;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
452;2025-RA-INT0452;92;2025;2025-04-24;Campagne prélèvements terrain;RN6;F. Montet;Base;Groupe auto prélèvements: 2025-RA-PRL0367;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
519;2025-RA-INT0519;118;2025;2025-04-24;Campagne prélèvements terrain;240425 GNT2 0-31,5 DC3;;Contrôle densité enrobés;Groupe auto prélèvements: 2025-RA-PRL0484, 2025-RA-PRL0485;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
170;2025-RA-INT0170;88;2025;2025-04-28;Portances dynaplaque;PF Tram Verlaine Zola / GDNT 0/31,5;Sylvain LHOPITAL;;Groupe auto lignes brutes: 2025-SP-I0534, 2025-SP-I0535, 2025-SP-I0536;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
265;2025-RA-INT0265;208;2025;2025-04-29;Portances dynaplaque;PF Foreuse - La Grand Croix Rue Rive / Grave concassée drainante / Grave 0/80;Sylvain LHOPITAL;;Groupe auto lignes brutes: 2025-SP-I0765;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
230;2025-RA-INT0230;171;2025;2025-04-30;Macrotexture PMT;Rue du Dr Crestin;Sylvain LHOPITAL;;Groupe auto lignes brutes: 2025-SP-I0714;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
396;2025-RA-INT0396;45;2025;2025-04-30;Campagne prélèvements terrain;Carrefour Leclerc Poizat;Sylvain LHOPITAL;Fondation;Groupe auto prélèvements: 2025-RA-PRL0283;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
421;2025-RA-INT0421;61;2025;2025-04-30;Campagne prélèvements terrain;Rue du Dr Crestin;Sylvain LHOPITAL;Roulement;Groupe auto prélèvements: 2025-RA-PRL0320;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
422;2025-RA-INT0422;62;2025;2025-04-30;Campagne prélèvements terrain;Rue du Dr Crestin;Sylvain LHOPITAL;Fondation;Groupe auto prélèvements: 2025-RA-PRL0321;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
511;2025-RA-INT0511;98;2025;2025-04-30;Campagne prélèvements terrain;Carrefour Leclerc Poizat;Sylvain LHOPITAL;Fondation;Groupe auto prélèvements: 2025-RA-PRL0474;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
536;2025-RA-INT0536;140;2025;2025-04-30;Campagne prélèvements terrain;Rue du Dr Crestin;Sylvain LHOPITAL;Roulement;Groupe auto prélèvements: 2025-RA-PRL0511;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
537;2025-RA-INT0537;141;2025;2025-04-30;Campagne prélèvements terrain;Rue du Dr Crestin;Sylvain LHOPITAL;Fondation;Groupe auto prélèvements: 2025-RA-PRL0512;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
229;2025-RA-INT0229;171;2025;2025-05-05;Macrotexture PMT;1 quai Claude Bernard;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0713;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
420;2025-RA-INT0420;61;2025;2025-05-05;Campagne prélèvements terrain;1 quai Claude Bernard;F. Montet;Roulement;Groupe auto prélèvements: 2025-RA-PRL0319;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
535;2025-RA-INT0535;140;2025;2025-05-05;Campagne prélèvements terrain;1 quai Claude Bernard;F. Montet;Roulement;Groupe auto prélèvements: 2025-RA-PRL0510;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
21;2025-RA-INT0021;70;2025;2025-05-06;Contrôle fabrication enrobés;Eyzin Pinet - Montfort;F. Montet;Roulement;Groupe auto lignes brutes: 2025-SP-I0202;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
216;2025-RA-INT0216;149;2025;2025-05-06;Contrôle fabrication enrobés;Eyzin Pinet - Montfort;F. Montet;Roulement;Groupe auto lignes brutes: 2025-SP-I0694;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
237;2025-RA-INT0237;181;2025;2025-05-06;Macrotexture PMT;Montfort Eyzin Pinet;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0721;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
305;2025-RA-INT0305;45;2025;2025-05-06;Campagne prélèvements labo;F157 - P2R - Pusignan;;Prélèvement labo;Groupe auto prélèvements: 2025-RA-PRL0061, 2025-RA-PRL0062, 2025-RA-PRL0063, 2025-RA-PRL0064, 2025-RA-PRL0065, 2025-RA-PRL0066, 2025-RA-PRL0067, 2025-RA-PRL0068…;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
313;2025-RA-INT0313;98;2025;2025-05-06;Campagne prélèvements labo;F157 - P2R - Pusignan;;Prélèvement labo;Groupe auto prélèvements: 2025-RA-PRL0115, 2025-RA-PRL0116, 2025-RA-PRL0117, 2025-RA-PRL0118, 2025-RA-PRL0119, 2025-RA-PRL0120, 2025-RA-PRL0121, 2025-RA-PRL0122…;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
427;2025-RA-INT0427;70;2025;2025-05-06;Campagne prélèvements terrain;Montfort Eyzin Pinet;F. Montet;Roulement;Groupe auto prélèvements: 2025-RA-PRL0327;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
542;2025-RA-INT0542;149;2025;2025-05-06;Campagne prélèvements terrain;Montfort Eyzin Pinet;F. Montet;Roulement;Groupe auto prélèvements: 2025-RA-PRL0518;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
169;2025-RA-INT0169;88;2025;2025-05-12;Portances dynaplaque;PF tram Pinel / GR 0/80;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0533;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
280;2025-RA-INT0280;178;2025;2025-05-12;Portances dynaplaque;CDF / GR 0/80 REM;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0782, 2025-SP-I0783, 2025-SP-I0784;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
118;2025-RA-INT0118;86;2025;2025-05-13;Portances dynaplaque;CDF piste cyclable / GR 0/80;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0473;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
419;2025-RA-INT0419;61;2025;2025-05-13;Campagne prélèvements terrain;Route de Lyon St Priest;F. Montet;Base;Groupe auto prélèvements: 2025-RA-PRL0317, 2025-RA-PRL0318;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
534;2025-RA-INT0534;140;2025;2025-05-13;Campagne prélèvements terrain;Route de Lyon St Priest;F. Montet;Base;Groupe auto prélèvements: 2025-RA-PRL0508, 2025-RA-PRL0509;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
247;2025-RA-INT0247;192;2025;2025-05-14;Portances dynaplaque;CDF existante zone 8d / Matériau en place;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0734, 2025-SP-I0735, 2025-SP-I0736;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
279;2025-RA-INT0279;178;2025;2025-05-15;Portances dynaplaque;CDR / GR 0/80 REM;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0780, 2025-SP-I0781;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
418;2025-RA-INT0418;61;2025;2025-05-15;Campagne prélèvements terrain;Route de Lyon St Priest;F. Montet;Fondation;Groupe auto prélèvements: 2025-RA-PRL0316;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
533;2025-RA-INT0533;140;2025;2025-05-15;Campagne prélèvements terrain;Route de Lyon St Priest;F. Montet;Fondation;Groupe auto prélèvements: 2025-RA-PRL0507;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
228;2025-RA-INT0228;171;2025;2025-05-16;Macrotexture PMT;Route de Lyon - St Priest;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0712;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
417;2025-RA-INT0417;61;2025;2025-05-16;Campagne prélèvements terrain;Route de Lyon - St Priest;F. Montet;Roulement;Groupe auto prélèvements: 2025-RA-PRL0315;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
532;2025-RA-INT0532;140;2025;2025-05-16;Campagne prélèvements terrain;Route de Lyon - St Priest;F. Montet;Roulement;Groupe auto prélèvements: 2025-RA-PRL0506;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
20;2025-RA-INT0020;57;2025;2025-05-19;Contrôle fabrication enrobés;Quai;F. Montet;Base;Groupe auto lignes brutes: 2025-SP-I0201;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
168;2025-RA-INT0168;88;2025;2025-05-19;Portances dynaplaque;Voirie - rue Gelas / Matériaux hétérogènes;Sylvain LHOPITAL;;Groupe auto lignes brutes: 2025-SP-I0532;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
215;2025-RA-INT0215;136;2025;2025-05-19;Contrôle fabrication enrobés;Quai;F. Montet;Base;Groupe auto lignes brutes: 2025-SP-I0693;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
407;2025-RA-INT0407;57;2025;2025-05-19;Campagne prélèvements terrain;Quai;F. Montet;Base;Groupe auto prélèvements: 2025-RA-PRL0300;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
522;2025-RA-INT0522;136;2025;2025-05-19;Campagne prélèvements terrain;Quai;F. Montet;Base;Groupe auto prélèvements: 2025-RA-PRL0491;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
19;2025-RA-INT0019;57;2025;2025-05-20;Contrôle fabrication enrobés;Grande plateforme;F. Montet;Roulement;Groupe auto lignes brutes: 2025-SP-I0199, 2025-SP-I0200;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
214;2025-RA-INT0214;136;2025;2025-05-20;Contrôle fabrication enrobés;Grande plateforme;F. Montet;Roulement;Groupe auto lignes brutes: 2025-SP-I0691, 2025-SP-I0692;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
236;2025-RA-INT0236;178;2025;2025-05-20;Macrotexture PMT;Grande plate-forme;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0720;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
406;2025-RA-INT0406;57;2025;2025-05-20;Campagne prélèvements terrain;Grande plate-forme;F. Montet;Roulement;Groupe auto prélèvements: 2025-RA-PRL0297, 2025-RA-PRL0298, 2025-RA-PRL0299;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
521;2025-RA-INT0521;136;2025;2025-05-20;Campagne prélèvements terrain;Grande plate-forme;F. Montet;Roulement;Groupe auto prélèvements: 2025-RA-PRL0488, 2025-RA-PRL0489, 2025-RA-PRL0490;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
18;2025-RA-INT0018;57;2025;2025-05-21;Contrôle fabrication enrobés;Autour du batiment;F. Montet;Roulement;Groupe auto lignes brutes: 2025-SP-I0197, 2025-SP-I0198;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
213;2025-RA-INT0213;136;2025;2025-05-21;Contrôle fabrication enrobés;Autour du batiment;F. Montet;Roulement;Groupe auto lignes brutes: 2025-SP-I0689, 2025-SP-I0690;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
235;2025-RA-INT0235;178;2025;2025-05-21;Macrotexture PMT;Bâtiment;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0719;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
405;2025-RA-INT0405;57;2025;2025-05-21;Campagne prélèvements terrain;Bâtiment;F. Montet;Roulement;Groupe auto prélèvements: 2025-RA-PRL0295, 2025-RA-PRL0296;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
520;2025-RA-INT0520;136;2025;2025-05-21;Campagne prélèvements terrain;Bâtiment;F. Montet;Roulement;Groupe auto prélèvements: 2025-RA-PRL0486, 2025-RA-PRL0487;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
416;2025-RA-INT0416;61;2025;2025-05-22;Campagne prélèvements terrain;Route de Lyon - St Priest;F. Montet;Base;Groupe auto prélèvements: 2025-RA-PRL0313, 2025-RA-PRL0314;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
531;2025-RA-INT0531;140;2025;2025-05-22;Campagne prélèvements terrain;Route de Lyon - St Priest;F. Montet;Base;Groupe auto prélèvements: 2025-RA-PRL0504, 2025-RA-PRL0505;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
167;2025-RA-INT0167;88;2025;2025-05-23;Portances dynaplaque;PF Tram Pinel / GDNT 0/80;Sylvain LHOPITAL;;Groupe auto lignes brutes: 2025-SP-I0531;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
336;2025-RA-INT0336;38;2025;2025-05-23;Campagne prélèvements terrain;RN6;F. Montet;Base;Groupe auto prélèvements: 2025-RA-PRL0175;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
451;2025-RA-INT0451;85;2025;2025-05-23;Campagne prélèvements terrain;RN6;F. Montet;Base;Groupe auto prélèvements: 2025-RA-PRL0366;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
227;2025-RA-INT0227;171;2025;2025-05-26;Macrotexture PMT;Route de Lyon - St Priest;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0711;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
415;2025-RA-INT0415;61;2025;2025-05-26;Campagne prélèvements terrain;Route de Lyon - St Priest;F. Montet;Roulement;Groupe auto prélèvements: 2025-RA-PRL0312;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
530;2025-RA-INT0530;140;2025;2025-05-26;Campagne prélèvements terrain;Route de Lyon - St Priest;F. Montet;Roulement;Groupe auto prélèvements: 2025-RA-PRL0503;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
166;2025-RA-INT0166;88;2025;2025-05-27;Portances dynaplaque;PF tram rue Verlaine / Matériau en place;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0529, 2025-SP-I0530;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
253;2025-RA-INT0253;199;2025;2025-05-28;Portances dynaplaque;PF Grue et piste d'accès / In situ;Sylvain LHOPITAL;;Groupe auto lignes brutes: 2025-SP-I0750;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
165;2025-RA-INT0165;88;2025;2025-06-02;Portances dynaplaque;Voirie rue du 4 Août / GR 0/31.5;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0528;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
292;2025-RA-INT0292;225;2025;2025-06-03;Portances dynaplaque;Piste / Grave concassée;Sylvain LHOPITAL;;Groupe auto lignes brutes: 2025-SP-I0801, 2025-SP-I0802;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
293;2025-RA-INT0293;226;2025;2025-06-03;Portances dynaplaque;PF Bâtiment / GNT 0/31,5;Sylvain LHOPITAL;;Groupe auto lignes brutes: 2025-SP-I0803;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
395;2025-RA-INT0395;45;2025;2025-06-03;Campagne prélèvements terrain;Croisement Rue du 4 août / Verlaine;F. Montet;Base;Groupe auto prélèvements: 2025-RA-PRL0281, 2025-RA-PRL0282;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
510;2025-RA-INT0510;98;2025;2025-06-03;Campagne prélèvements terrain;Croisement Rue du 4 août / Verlaine;F. Montet;Base;Groupe auto prélèvements: 2025-RA-PRL0472, 2025-RA-PRL0473;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
285;2025-RA-INT0285;218;2025;2025-06-04;Portances dynaplaque;PF Grue et piste d'accès / Grave concassée;Sylvain LHOPITAL;;Groupe auto lignes brutes: 2025-SP-I0790, 2025-SP-I0791, 2025-SP-I0792;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
164;2025-RA-INT0164;88;2025;2025-06-05;Portances dynaplaque;Voirie rue Bourgey / GR 0/31.5;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0527;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
270;2025-RA-INT0270;213;2025;2025-06-10;Portances dynaplaque;PF Bâtiment / Grave concassée;Sylvain LHOPITAL;;Groupe auto lignes brutes: 2025-SP-I0770;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
335;2025-RA-INT0335;38;2025;2025-06-10;Campagne prélèvements terrain;RN6 purges;F. Montet;Base;Groupe auto prélèvements: 2025-RA-PRL0174;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
450;2025-RA-INT0450;85;2025;2025-06-10;Campagne prélèvements terrain;RN6 purges;F. Montet;Base;Groupe auto prélèvements: 2025-RA-PRL0365;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
334;2025-RA-INT0334;38;2025;2025-06-11;Campagne prélèvements terrain;RN6 purges;F. Montet;Base;Groupe auto prélèvements: 2025-RA-PRL0173;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
449;2025-RA-INT0449;85;2025;2025-06-11;Campagne prélèvements terrain;RN6 purges;F. Montet;Base;Groupe auto prélèvements: 2025-RA-PRL0364;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
63;2025-RA-INT0063;86;2025;2025-06-13;Macrotexture PMT;Rue du mas rillier;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0415;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
346;2025-RA-INT0346;37;2025;2025-06-13;Campagne prélèvements terrain;Rue du mas rillier;F. Montet;Roulement;Groupe auto prélèvements: 2025-RA-PRL0187, 2025-RA-PRL0188;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
461;2025-RA-INT0461;84;2025;2025-06-13;Campagne prélèvements terrain;Rue du mas rillier;F. Montet;Roulement;Groupe auto prélèvements: 2025-RA-PRL0378, 2025-RA-PRL0379;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
4;2025-RA-INT0004;37;2025;2025-06-16;Contrôle fabrication enrobés;Rue du Mas Rillier;F. Montet;Roulement;Groupe auto lignes brutes: 2025-SP-I0005;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
30;2025-RA-INT0030;84;2025;2025-06-16;Contrôle fabrication enrobés;Rue du Mas Rillier;F. Montet;Roulement;Groupe auto lignes brutes: 2025-SP-I0218;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
163;2025-RA-INT0163;88;2025;2025-06-16;Portances dynaplaque;PF tram / Matériau en place;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0525, 2025-SP-I0526;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
204;2025-RA-INT0204;125;2025;2025-06-17;Coupes de sondages;S09;;;Groupe auto lignes brutes: 2025-SP-I0615, 2025-SP-I0616, 2025-SP-I0617, 2025-SP-I0618, 2025-SP-I0619, 2025-SP-I0620, 2025-SP-I0621, 2025-SP-I0622…;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
162;2025-RA-INT0162;88;2025;2025-06-18;Portances dynaplaque;PF Tram Billon / GDNT 0/80;Sylvain LHOPITAL;;Groupe auto lignes brutes: 2025-SP-I0524;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
117;2025-RA-INT0117;86;2025;2025-06-20;Portances dynaplaque;CDF / Matériau en place;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0472;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
161;2025-RA-INT0161;88;2025;2025-06-23;Portances dynaplaque;PF Tram Billon / GDNT 0/80;Sylvain LHOPITAL;;Groupe auto lignes brutes: 2025-SP-I0523;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
226;2025-RA-INT0226;171;2025;2025-06-24;Macrotexture PMT;Rue colonel Girard;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0710;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
257;2025-RA-INT0257;124;2025;2025-06-24;Portances dynaplaque;CdF - Voirie / GNT 0/31,5;Sylvain LHOPITAL;;Groupe auto lignes brutes: 2025-SP-I0754;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
414;2025-RA-INT0414;61;2025;2025-06-24;Campagne prélèvements terrain;Rue colonel Girard;F. Montet;Roulement;Groupe auto prélèvements: 2025-RA-PRL0311;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
529;2025-RA-INT0529;140;2025;2025-06-24;Campagne prélèvements terrain;Rue colonel Girard;F. Montet;Roulement;Groupe auto prélèvements: 2025-RA-PRL0502;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
160;2025-RA-INT0160;88;2025;2025-07-01;Portances dynaplaque;PF tram Verlaine / GR 0/31.5;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0521, 2025-SP-I0522;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
113;2025-RA-INT0113;111;2025;2025-07-02;Portances dynaplaque;TPC purges / Grave sableuse;Sylvain LHOPITAL;;Groupe auto lignes brutes: 2025-SP-I0467;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
159;2025-RA-INT0159;88;2025;2025-07-02;Portances dynaplaque;PF Tram Vitton Kimmerling / Grave sableuse;Sylvain LHOPITAL;;Groupe auto lignes brutes: 2025-SP-I0520;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
112;2025-RA-INT0112;111;2025;2025-07-03;Portances dynaplaque;TPC / Grave sableuse;Sylvain LHOPITAL;;Groupe auto lignes brutes: 2025-SP-I0466;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
394;2025-RA-INT0394;45;2025;2025-07-03;Campagne prélèvements terrain;Cours Émile Zola;F. Montet;Base;Groupe auto prélèvements: 2025-RA-PRL0280;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
509;2025-RA-INT0509;98;2025;2025-07-03;Campagne prélèvements terrain;Cours Émile Zola;F. Montet;Base;Groupe auto prélèvements: 2025-RA-PRL0471;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
289;2025-RA-INT0289;130;2025;2025-07-07;Portances dynaplaque;CDF existante voie bus / Matériau en place;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0798;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
26;2025-RA-INT0026;73;2025;2025-07-09;Contrôle fabrication enrobés;Avenue Lacassagne;F. Montet;Roulement;Groupe auto lignes brutes: 2025-SP-I0212, 2025-SP-I0213;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
221;2025-RA-INT0221;152;2025;2025-07-09;Contrôle fabrication enrobés;Avenue Lacassagne;F. Montet;Roulement;Groupe auto lignes brutes: 2025-SP-I0704, 2025-SP-I0705;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
242;2025-RA-INT0242;130;2025;2025-07-09;Macrotexture PMT;Avenue Lacassagne;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0729;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
432;2025-RA-INT0432;73;2025;2025-07-09;Campagne prélèvements terrain;Avenue Lacassagne;F. Montet;Roulement;Groupe auto prélèvements: 2025-RA-PRL0337, 2025-RA-PRL0338;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
547;2025-RA-INT0547;152;2025;2025-07-09;Campagne prélèvements terrain;Avenue Lacassagne;F. Montet;Roulement;Groupe auto prélèvements: 2025-RA-PRL0528, 2025-RA-PRL0529;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
25;2025-RA-INT0025;73;2025;2025-07-10;Contrôle fabrication enrobés;3 Avenue Lacassagne Quai bus;F. Montet;Roulement;Groupe auto lignes brutes: 2025-SP-I0209, 2025-SP-I0210, 2025-SP-I0211;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
158;2025-RA-INT0158;88;2025;2025-07-10;Portances dynaplaque;PF Tram Pinel / GDNT 0/31,5;Sylvain LHOPITAL;;Groupe auto lignes brutes: 2025-SP-I0519;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
220;2025-RA-INT0220;152;2025;2025-07-10;Contrôle fabrication enrobés;3 Avenue Lacassagne Quai bus;F. Montet;Roulement;Groupe auto lignes brutes: 2025-SP-I0701, 2025-SP-I0702, 2025-SP-I0703;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
241;2025-RA-INT0241;130;2025;2025-07-10;Macrotexture PMT;3 Avenue Lacassagne, quai bus;F. Montet;;Groupe auto lignes brutes: 2025-SP-I0726, 2025-SP-I0727, 2025-SP-I0728;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
309;2025-RA-INT0309;73;2025;2025-07-10;Campagne prélèvements labo;Entre rue Paul Bert et avenue Félix Faure;;Prélèvement labo;Groupe auto prélèvements: 2025-RA-PRL0097, 2025-RA-PRL0098, 2025-RA-PRL0099, 2025-RA-PRL0100, 2025-RA-PRL0101;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
317;2025-RA-INT0317;152;2025;2025-07-10;Campagne prélèvements labo;Entre rue Paul Bert et avenue Félix Faure;;Prélèvement labo;Groupe auto prélèvements: 2025-RA-PRL0143, 2025-RA-PRL0144, 2025-RA-PRL0145, 2025-RA-PRL0146, 2025-RA-PRL0147;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
431;2025-RA-INT0431;73;2025;2025-07-10;Campagne prélèvements terrain;3 Avenue Lacassagne, quai bus;F. Montet;Roulement;Groupe auto prélèvements: 2025-RA-PRL0334, 2025-RA-PRL0335, 2025-RA-PRL0336;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
546;2025-RA-INT0546;152;2025;2025-07-10;Campagne prélèvements terrain;3 Avenue Lacassagne, quai bus;F. Montet;Roulement;Groupe auto prélèvements: 2025-RA-PRL0525, 2025-RA-PRL0526, 2025-RA-PRL0527;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
207;2025-RA-INT0207;130;2025;2025-07-11;Coupe de sondage carotté;SC5;;;Groupe auto lignes brutes: 2025-SP-I0634, 2025-SP-I0635, 2025-SP-I0636, 2025-SP-I0637, 2025-SP-I0638;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
245;2025-RA-INT0245;190;2025;2025-07-11;Portances dynaplaque;Giratoire RD109/306/339 / GDNT 0/80;Sylvain LHOPITAL;;Groupe auto lignes brutes: 2025-SP-I0732;Préparée;2026-04-06 12:54:54;2026-04-06 12:54:54
